NO.	Time	Interval	Indoor Temperature(°C)	Indoor Humidity(%)	Outdoor Temperature(°C)	Outdoor Humidity(%)	Relative Pressure(hpa)	Absolute Pressure(hpa)	Wind Speed(km/h)	Gust(km/h)	Wind Direction	DewPoint(°C)	WindChill(°C)	Hour Rainfall(mm)	24 Hour Rainfall(mm)	Week Rainfall(mm)	Month Rainfall(mm)	Total Rainfall(mm)
612	12/08/2016 5:43:31 AM	30	15.2	80	13.6	96	1013.7	1019.3	0.0	0.0	S	13.0	13.6	0.00	1.20	1.20	3.90	3.90
613	12/08/2016 6:13:31 AM	30	14.9	82	13.2	96	1013.9	1019.5	0.0	0.0	S	12.6	13.2	0.00	1.20	1.20	3.90	3.90
614	12/08/2016 6:43:31 AM	30	14.5	82	13.3	97	1014.3	1019.9	0.0	0.0	S	12.9	13.3	0.00	1.20	1.20	3.90	3.90
615	12/08/2016 7:13:31 AM	30	14.3	83	13.8	98	1014.4	1020.0	0.0	1.1	SW	13.5	13.8	0.00	1.20	1.20	3.90	3.90
616	12/08/2016 7:43:31 AM	30	14.6	87	15.7	96	1014.6	1020.2	0.0	1.1	SW	15.1	15.7	0.00	1.20	1.20	3.90	3.90
617	12/08/2016 8:13:31 AM	30	15.2	86	16.4	82	1014.9	1020.5	0.0	1.1	S	13.3	16.4	0.00	1.20	1.20	3.90	3.90
618	12/08/2016 8:43:31 AM	30	15.7	83	17.1	73	1014.9	1020.5	1.1	3.6	W	12.2	17.1	0.30	1.50	1.50	4.20	4.20
619	12/08/2016 9:13:31 AM	30	17.1	75	18.2	72	1015.3	1020.9	3.6	7.2	E	13.1	18.2	0.30	1.50	1.50	4.20	4.20
620	12/08/2016 9:43:31 AM	30	18.3	72	19.1	66	1015.3	1020.9	3.6	6.1	SWW	12.6	19.1	0.00	1.50	1.50	4.20	4.20
621	12/08/2016 10:13:31 AM	30	19.5	64	19.5	62	1015.4	1021.0	0.0	2.5	SSW	12.1	19.5	0.00	1.50	1.50	4.20	4.20
622	12/08/2016 10:43:31 AM	30	20.4	60	20.0	60	1015.5	1021.1	3.6	7.2	NW	12.0	20.0	0.00	1.50	1.50	4.20	4.20
623	12/08/2016 11:13:31 AM	30	21.4	56	20.7	56	1015.3	1020.9	3.6	5.0	NE	11.6	20.7	0.00	1.50	1.50	4.20	4.20
624	12/08/2016 11:43:31 AM	30	22.5	55	22.0	51	1014.8	1020.4	2.5	3.6	E	11.4	22.0	0.00	1.50	1.50	4.20	4.20
625	12/08/2016 12:13:31 PM	30	22.7	53	21.8	54	1014.4	1020.0	1.1	3.6	NE	12.1	21.8	0.00	1.50	1.50	4.20	4.20
626	12/08/2016 12:43:31 PM	30	23.7	53	23.3	51	1013.7	1019.3	2.5	6.1	NE	12.6	23.3	0.00	1.50	1.50	4.20	4.20
627	12/08/2016 1:13:31 PM	30	24.2	53	24.5	48	1013.4	1019.0	2.5	6.1	NE	12.8	24.5	0.00	1.50	1.50	4.20	4.20
628	12/08/2016 1:43:31 PM	30	25.5	49	23.9	45	1013.0	1018.6	2.5	5.0	E	11.3	23.9	0.00	1.50	1.50	4.20	4.20
629	12/08/2016 2:13:31 PM	30	25.2	49	23.5	46	1012.9	1018.5	2.5	5.0	E	11.2	23.5	0.00	1.50	1.50	4.20	4.20
630	12/08/2016 2:43:31 PM	30	25.1	48	25.4	43	1012.9	1018.5	3.6	6.1	E	11.9	25.4	0.00	1.50	1.50	4.20	4.20
631	12/08/2016 3:13:31 PM	30	24.9	45	22.0	49	1013.4	1019.0	1.1	2.5	E	10.8	22.0	0.00	1.50	1.50	4.20	4.20
632	12/08/2016 3:43:31 PM	30	24.6	48	22.2	49	1013.5	1019.1	1.1	3.6	E	11.0	22.2	0.00	1.50	1.50	4.20	4.20
633	12/08/2016 4:13:31 PM	30	24.2	49	21.2	52	1013.4	1019.0	0.0	2.5	NE	11.0	21.2	0.00	1.50	1.50	4.20	4.20
634	12/08/2016 4:43:31 PM	30	25.7	44	20.9	55	1013.7	1019.3	0.0	1.1	NE	11.5	20.9	0.00	0.90	1.50	4.20	4.20
635	12/08/2016 5:13:31 PM	30	24.5	48	20.2	60	1014.1	1019.7	1.1	2.5	E	12.2	20.2	0.00	0.30	1.50	4.20	4.20
636	12/08/2016 5:43:31 PM	30	22.9	50	19.4	61	1014.3	1019.9	0.0	1.1	E	11.7	19.4	0.00	0.30	1.50	4.20	4.20
637	12/08/2016 6:13:31 PM	30	21.9	52	18.6	65	1014.7	1020.3	0.0	0.0	NEE	11.9	18.6	0.00	0.30	1.50	4.20	4.20
638	12/08/2016 6:43:31 PM	30	20.9	55	17.3	70	1015.0	1020.6	0.0	0.0	NEE	11.8	17.3	0.00	0.30	1.50	4.20	4.20
639	12/08/2016 7:13:31 PM	30	19.9	59	16.6	75	1015.0	1020.6	0.0	0.0	NEE	12.2	16.6	0.00	0.30	1.50	4.20	4.20
640	12/08/2016 7:43:31 PM	30	19.2	61	16.2	79	1014.8	1020.4	0.0	0.0	NEE	12.6	16.2	0.00	0.30	1.50	4.20	4.20
641	12/08/2016 8:13:31 PM	30	18.5	64	15.4	84	1014.7	1020.3	0.0	0.0	NEE	12.7	15.4	0.00	0.30	1.50	4.20	4.20
642	12/08/2016 8:43:31 PM	30	17.9	67	15.4	87	1014.7	1020.3	0.0	0.0	NEE	13.3	15.4	0.00	0.30	1.50	4.20	4.20
643	12/08/2016 9:13:31 PM	30	17.3	68	14.9	88	1014.7	1020.3	0.0	0.0	NEE	12.9	14.9	0.00	0.30	1.50	4.20	4.20
644	12/08/2016 9:43:31 PM	30	16.7	70	14.3	90	1014.6	1020.2	0.0	0.0	NEE	12.7	14.3	0.00	0.30	1.50	4.20	4.20
645	12/08/2016 10:13:31 PM	30	16.3	70	14.0	92	1014.7	1020.3	0.0	0.0	NEE	12.7	14.0	0.00	0.30	1.50	4.20	4.20
646	12/08/2016 10:43:31 PM	30	15.7	72	13.8	94	1014.6	1020.2	0.0	0.0	NEE	12.9	13.8	0.00	0.30	1.50	4.20	4.20
647	12/08/2016 11:13:31 PM	30	15.6	74	14.0	92	1014.1	1019.7	0.0	0.0	W	12.7	14.0	0.00	0.30	1.50	4.20	4.20
648	12/08/2016 11:43:31 PM	30	15.3	74	13.2	94	1014.1	1019.7	0.0	0.0	W	12.3	13.2	0.00	0.30	1.50	4.20	4.20
649	13/08/2016 12:13:31 AM	30	15.1	74	13.2	94	1013.9	1019.5	0.0	0.0	W	12.3	13.2	0.00	0.30	1.50	4.20	4.20
650	13/08/2016 12:43:31 AM	30	14.8	76	12.8	94	1014.2	1019.8	0.0	0.0	W	11.9	12.8	0.00	0.30	1.50	4.20	4.20
651	13/08/2016 1:13:31 AM	30	14.6	76	12.6	95	1014.3	1019.9	0.0	0.0	W	11.8	12.6	0.00	0.30	1.50	4.20	4.20
652	13/08/2016 1:43:31 AM	30	14.2	77	12.4	95	1014.2	1019.8	0.0	0.0	W	11.6	12.4	0.00	0.30	1.50	4.20	4.20
653	13/08/2016 2:13:31 AM	30	14.0	78	12.4	96	1014.0	1019.6	0.0	0.0	W	11.8	12.4	0.00	0.30	1.50	4.20	4.20
654	13/08/2016 2:43:31 AM	30	14.0	79	12.8	97	1014.1	1019.7	0.0	0.0	W	12.4	12.8	0.00	0.30	1.50	4.20	4.20
655	13/08/2016 3:13:31 AM	30	14.0	79	12.9	97	1014.2	1019.8	0.0	0.0	S	12.5	12.9	0.00	0.30	1.50	4.20	4.20
656	13/08/2016 3:43:31 AM	30	14.0	80	13.3	96	1014.2	1019.8	0.0	0.0	SE	12.7	13.3	0.00	0.30	1.50	4.20	4.20
657	13/08/2016 4:13:31 AM	30	14.0	80	13.3	93	1014.2	1019.8	0.0	2.5	S	12.2	13.3	0.00	0.30	1.50	4.20	4.20
658	13/08/2016 4:43:31 AM	30	13.8	82	13.1	93	1014.5	1020.1	0.0	2.5	SW	12.0	13.1	0.00	0.30	1.50	4.20	4.20
659	13/08/2016 5:13:31 AM	30	13.6	82	12.8	92	1014.8	1020.4	0.0	3.6	S	11.5	12.8	0.00	0.30	1.50	4.20	4.20
660	13/08/2016 5:43:31 AM	30	13.4	82	12.7	92	1015.0	1020.6	0.0	1.1	SE	11.4	12.7	0.00	0.30	1.50	4.20	4.20
661	13/08/2016 6:13:31 AM	30	13.1	82	12.3	92	1015.2	1020.8	0.0	0.0	S	11.1	12.3	0.00	0.30	1.50	4.20	4.20
662	13/08/2016 6:43:31 AM	30	12.9	82	12.3	92	1015.5	1021.1	0.0	1.1	S	11.1	12.3	0.00	0.30	1.50	4.20	4.20
663	13/08/2016 7:13:31 AM	30	12.8	82	12.8	91	1015.6	1021.2	0.0	1.1	SW	11.4	12.8	0.00	0.30	1.50	4.20	4.20
664	13/08/2016 7:43:31 AM	30	13.1	84	14.4	86	1016.0	1021.6	0.0	3.6	W	12.1	14.4	0.00	0.30	1.50	4.20	4.20
665	13/08/2016 8:13:31 AM	30	13.8	85	15.5	79	1016.3	1021.9	0.0	1.1	E	11.9	15.5	0.00	0.30	1.50	4.20	4.20
666	13/08/2016 8:43:31 AM	30	14.5	84	16.4	75	1016.6	1022.2	2.5	5.0	S	12.0	16.4	0.00	0.00	1.50	4.20	4.20
667	13/08/2016 9:13:31 AM	30	15.7	82	18.4	70	1016.7	1022.3	2.5	5.0	SSW	12.9	18.4	0.00	0.00	1.50	4.20	4.20
668	13/08/2016 9:43:31 AM	30	17.0	77	19.6	66	1016.8	1022.4	2.5	6.1	SW	13.1	19.6	0.00	0.00	1.50	4.20	4.20
669	13/08/2016 10:13:31 AM	30	18.2	72	20.2	61	1016.8	1022.4	3.6	7.2	S	12.5	20.2	0.00	0.00	1.50	4.20	4.20
670	13/08/2016 10:43:31 AM	30	19.8	66	20.5	60	1016.5	1022.1	2.5	3.6	S	12.5	20.5	0.00	0.00	1.50	4.20	4.20
671	13/08/2016 11:13:31 AM	30	20.6	63	21.1	57	1016.1	1021.7	3.6	7.2	SW	12.3	21.1	0.00	0.00	1.50	4.20	4.20
672	13/08/2016 11:43:31 AM	30	21.3	60	21.4	52	1015.5	1021.1	2.5	5.0	NW	11.2	21.4	0.00	0.00	1.50	4.20	4.20
673	13/08/2016 12:13:31 PM	30	21.2	53	21.3	50	1014.9	1020.5	2.5	6.1	SSW	10.5	21.3	0.00	0.00	1.50	4.20	4.20
674	13/08/2016 12:43:31 PM	30	23.1	37	24.0	34	1014.5	1020.1	3.6	9.7	SE	7.2	24.0	0.00	0.00	1.50	4.20	4.20
675	13/08/2016 1:13:31 PM	30	23.9	35	25.2	32	1014.0	1019.6	1.1	2.5	SW	7.4	25.2	0.00	0.00	1.50	4.20	4.20
676	13/08/2016 1:43:31 PM	30	24.6	33	24.3	32	1013.3	1018.9	2.5	3.6	W	6.6	24.3	0.00	0.00	1.50	4.20	4.20
677	13/08/2016 2:13:31 PM	30	25.1	31	26.8	29	1012.9	1018.5	2.5	7.2	N	7.3	26.8	0.00	0.00	1.50	4.20	4.20
678	13/08/2016 2:43:31 PM	30	25.1	30	27.4	23	1012.3	1017.9	1.1	2.5	NW	4.5	27.4	0.00	0.00	1.50	4.20	4.20
679	13/08/2016 3:13:31 PM	30	25.4	30	25.5	25	1012.5	1018.1	0.0	2.5	S	4.1	25.5	0.30	0.30	1.80	4.50	4.50
680	13/08/2016 3:43:31 PM	30	25.9	30	23.9	27	1012.5	1018.1	2.5	5.0	N	3.8	23.9	0.30	0.30	1.80	4.50	4.50
681	13/08/2016 4:13:31 PM	30	33.6	23	27.0	22	1012.3	1017.9	1.1	2.5	SW	3.5	27.0	0.00	0.30	1.80	4.50	4.50
682	13/08/2016 4:43:31 PM	30	33.2	12	26.2	19	1012.9	1018.5	1.1	3.6	SE	0.8	26.2	0.00	0.30	1.80	4.50	4.50
683	13/08/2016 5:13:31 PM	30	27.0	19	22.5	24	1013.1	1018.7	1.1	2.5	SE	1.0	22.5	0.00	0.30	1.80	4.50	4.50
684	13/08/2016 5:43:31 PM	30	24.5	27	20.6	31	1013.5	1019.1	0.0	0.0	S	2.9	20.6	0.00	0.30	1.80	4.50	4.50
685	13/08/2016 6:13:31 PM	30	22.1	30	18.2	38	1013.8	1019.4	0.0	0.0	S	3.7	18.2	0.00	0.30	1.80	4.50	4.50
686	13/08/2016 6:43:31 PM	30	21.3	34	16.7	46	1014.1	1019.7	0.0	0.0	S	5.0	16.7	0.00	0.30	1.80	4.50	4.50
687	13/08/2016 7:13:31 PM	30	20.6	39	16.0	51	1014.6	1020.2	0.0	0.0	S	5.9	16.0	0.00	0.30	1.80	4.50	4.50
688	13/08/2016 7:43:31 PM	30	19.4	41	15.5	55	1014.6	1020.2	0.0	0.0	S	6.5	15.5	0.00	0.30	1.80	4.50	4.50
689	13/08/2016 8:13:31 PM	30	18.2	44	15.3	56	1014.9	1020.5	0.0	0.0	S	6.6	15.3	0.00	0.30	1.80	4.50	4.50
690	13/08/2016 8:43:31 PM	30	17.1	47	14.6	62	1015.3	1020.9	0.0	0.0	S	7.4	14.6	0.00	0.30	1.80	4.50	4.50
691	13/08/2016 9:13:31 PM	30	16.3	50	14.4	66	1015.5	1021.1	0.0	0.0	SW	8.1	14.4	0.00	0.30	1.80	4.50	4.50
692	13/08/2016 9:43:31 PM	30	15.8	52	14.5	71	1015.7	1021.3	0.0	0.0	SW	9.3	14.5	0.00	0.30	1.80	4.50	4.50
693	13/08/2016 10:13:31 PM	30	15.7	54	14.4	73	1015.7	1021.3	0.0	0.0	SWW	9.6	14.4	0.00	0.30	1.80	4.50	4.50
694	13/08/2016 10:43:31 PM	30	15.3	55	13.7	76	1016.0	1021.6	0.0	0.0	SWW	9.6	13.7	0.00	0.30	1.80	4.50	4.50
695	13/08/2016 11:13:31 PM	30	14.9	59	13.5	77	1015.9	1021.5	0.0	0.0	SWW	9.6	13.5	0.00	0.30	1.80	4.50	4.50
696	13/08/2016 11:43:31 PM	30	14.5	61	13.0	81	1016.0	1021.6	0.0	0.0	SWW	9.8	13.0	0.00	0.30	1.80	4.50	4.50
697	14/08/2016 12:13:31 AM	30	14.1	62	12.6	82	1016.0	1021.6	0.0	0.0	SWW	9.6	12.6	0.00	0.30	1.80	4.50	4.50
698	14/08/2016 12:43:31 AM	30	13.7	63	12.3	83	1016.1	1021.7	0.0	0.0	SWW	9.5	12.3	0.00	0.30	1.80	4.50	4.50
699	14/08/2016 1:13:31 AM	30	13.5	65	12.4	83	1016.1	1021.7	0.0	0.0	SWW	9.6	12.4	0.00	0.30	1.80	4.50	4.50
700	14/08/2016 1:43:31 AM	30	13.5	65	13.1	79	1016.1	1021.7	0.0	0.0	SWW	9.6	13.1	0.00	0.30	1.80	4.50	4.50
701	14/08/2016 2:13:31 AM	30	13.7	65	13.3	72	1016.1	1021.7	0.0	1.1	SWW	8.4	13.3	0.00	0.30	1.80	4.50	4.50
702	14/08/2016 2:43:31 AM	30	13.4	63	13.1	67	1016.2	1021.8	0.0	2.5	W	7.1	13.1	0.00	0.30	1.80	4.50	4.50
703	14/08/2016 3:13:31 AM	30	13.2	63	13.0	69	1016.0	1021.6	0.0	0.0	SWW	7.5	13.0	0.00	0.30	1.80	4.50	4.50
704	14/08/2016 3:43:31 AM	30	12.9	63	12.8	69	1016.2	1021.8	0.0	1.1	SW	7.3	12.8	0.00	0.30	1.80	4.50	4.50
705	14/08/2016 4:13:31 AM	30	12.7	63	12.2	69	1016.3	1021.9	0.0	0.0	SE	6.7	12.2	0.00	0.30	1.80	4.50	4.50
706	14/08/2016 4:43:31 AM	30	12.4	62	12.0	69	1016.5	1022.1	0.0	1.1	W	6.5	12.0	0.00	0.30	1.80	4.50	4.50
707	14/08/2016 5:13:31 AM	30	12.1	63	11.6	70	1016.8	1022.4	0.0	1.1	S	6.3	11.6	0.00	0.30	1.80	4.50	4.50
708	14/08/2016 5:43:31 AM	30	12.0	63	11.3	71	1017.2	1022.8	0.0	0.0	NW	6.2	11.3	0.00	0.30	1.80	4.50	4.50
709	14/08/2016 6:13:31 AM	30	11.8	64	11.0	71	1017.6	1023.2	0.0	0.0	SE	6.0	11.0	0.00	0.30	1.80	4.50	4.50
710	14/08/2016 6:43:31 AM	30	11.6	65	10.9	73	1018.0	1023.6	0.0	2.5	S	6.3	10.9	0.00	0.30	1.80	4.50	4.50
711	14/08/2016 7:13:31 AM	30	11.6	66	11.4	72	1018.5	1024.1	0.0	1.1	W	6.5	11.4	0.00	0.30	1.80	4.50	4.50
712	14/08/2016 7:43:31 AM	30	11.9	66	13.8	66	1018.8	1024.4	0.0	0.0	SW	7.6	13.8	0.00	0.30	1.80	4.50	4.50
713	14/08/2016 8:13:31 AM	30	12.5	67	14.3	62	1019.2	1024.8	2.5	5.0	SE	7.1	14.3	0.00	0.30	1.80	4.50	4.50
714	14/08/2016 8:43:31 AM	30	13.8	66	15.6	58	1019.4	1025.0	2.5	5.0	W	7.4	15.6	0.00	0.30	1.80	4.50	4.50
715	14/08/2016 9:13:31 AM	30	15.6	62	16.4	55	1019.5	1025.1	3.6	9.7	SW	7.4	16.4	0.00	0.30	1.80	4.50	4.50
716	14/08/2016 9:43:31 AM	30	17.0	56	18.0	53	1019.8	1025.4	2.5	7.2	SW	8.3	18.0	0.00	0.30	1.80	4.50	4.50
717	14/08/2016 10:13:31 AM	30	18.9	53	19.0	51	1019.9	1025.5	1.1	2.5	S	8.7	19.0	0.00	0.30	1.80	4.50	4.50
718	14/08/2016 10:43:31 AM	30	20.1	51	20.0	50	1019.5	1025.1	3.6	5.0	SSW	9.3	20.0	0.00	0.30	1.80	4.50	4.50
719	14/08/2016 11:13:31 AM	30	21.4	49	21.2	48	1019.2	1024.8	2.5	5.0	E	9.8	21.2	0.00	0.30	1.80	4.50	4.50
720	14/08/2016 11:43:31 AM	30	22.8	42	22.1	38	1018.8	1024.4	2.5	6.1	N	7.1	22.1	0.00	0.30	1.80	4.50	4.50
721	14/08/2016 12:13:31 PM	30	24.1	38	22.8	35	1018.3	1023.9	2.5	5.0	E	6.6	22.8	0.00	0.30	1.80	4.50	4.50
722	14/08/2016 12:43:31 PM	30	25.4	34	24.1	31	1017.7	1023.3	1.1	3.6	E	5.9	24.1	0.00	0.30	1.80	4.50	4.50
723	14/08/2016 1:13:31 PM	30	26.1	29	24.2	31	1017.4	1023.0	0.0	2.5	W	6.0	24.2	0.00	0.30	1.80	4.50	4.50
724	14/08/2016 1:43:31 PM	30	28.5	32	25.8	30	1017.2	1022.8	1.1	3.6	E	6.9	25.8	0.00	0.30	1.80	4.50	4.50
725	14/08/2016 2:13:31 PM	30	31.5	21	26.7	28	1016.9	1022.5	2.5	5.0	E	6.7	26.7	0.00	0.30	1.80	4.50	4.50
726	14/08/2016 2:43:31 PM	30	39.7	11	26.6	26	1016.5	1022.1	2.5	6.1	SW	5.6	26.6	0.00	0.30	1.80	4.50	4.50
727	14/08/2016 3:13:31 PM	30	42.0	10	24.0	33	1016.1	1021.7	2.5	3.6	E	6.8	24.0	0.00	0.00	1.80	4.50	4.50
728	14/08/2016 3:43:31 PM	30	38.3	12	22.4	39	1016.4	1022.0	3.6	7.2	E	7.8	22.4	0.00	0.00	1.80	4.50	4.50
729	14/08/2016 4:13:31 PM	30	35.7	10	25.1	31	1016.6	1022.2	1.1	5.0	SE	6.8	25.1	0.00	0.00	1.80	4.50	4.50
730	14/08/2016 4:43:31 PM	30	31.9	20	23.1	36	1017.3	1022.9	2.5	5.0	E	7.2	23.1	0.00	0.00	1.80	4.50	4.50
731	14/08/2016 5:13:31 PM	30	27.2	29	20.8	46	1018.1	1023.7	1.1	5.0	E	8.8	20.8	0.00	0.00	1.80	4.50	4.50
732	14/08/2016 5:43:31 PM	30	25.5	32	19.8	52	1018.4	1024.0	1.1	3.6	E	9.7	19.8	0.00	0.00	1.80	4.50	4.50
733	14/08/2016 6:13:31 PM	30	22.1	36	18.9	54	1018.8	1024.4	1.1	3.6	E	9.4	18.9	0.00	0.00	1.80	4.50	4.50
734	14/08/2016 6:43:31 PM	30	20.3	42	18.3	56	1018.9	1024.5	1.1	2.5	E	9.4	18.3	0.00	0.00	1.80	4.50	4.50
735	14/08/2016 7:13:31 PM	30	19.3	47	17.5	59	1019.1	1024.7	1.1	2.5	E	9.4	17.5	0.00	0.00	1.80	4.50	4.50
736	14/08/2016 7:43:31 PM	30	18.6	52	17.3	61	1019.5	1025.1	2.5	5.0	E	9.7	17.3	0.00	0.00	1.80	4.50	4.50
737	14/08/2016 8:13:31 PM	30	18.1	52	17.1	62	1019.8	1025.4	0.0	2.5	E	9.8	17.1	0.00	0.00	1.80	4.50	4.50
738	14/08/2016 8:43:31 PM	30	17.6	52	17.1	61	1019.8	1025.4	0.0	2.5	E	9.5	17.1	0.00	0.00	1.80	4.50	4.50
739	14/08/2016 9:13:31 PM	30	17.2	53	16.6	61	1020.2	1025.8	1.1	2.5	SW	9.1	16.6	0.00	0.00	1.80	4.50	4.50
740	14/08/2016 9:43:31 PM	30	16.8	56	16.6	60	1020.2	1025.8	3.6	6.1	NE	8.8	16.6	0.00	0.00	1.80	4.50	4.50
741	14/08/2016 10:13:31 PM	30	16.6	57	16.6	61	1020.4	1026.0	0.0	2.5	N	9.1	16.6	0.00	0.00	1.80	4.50	4.50
742	14/08/2016 10:43:31 PM	30	16.3	55	16.1	62	1020.4	1026.0	0.0	2.5	NE	8.8	16.1	0.00	0.00	1.80	4.50	4.50
743	14/08/2016 11:13:31 PM	30	15.8	57	15.3	66	1020.4	1026.0	0.0	0.0	SW	9.0	15.3	0.00	0.00	1.80	4.50	4.50
744	14/08/2016 11:43:31 PM	30	15.5	58	15.1	67	1020.4	1026.0	0.0	0.0	SW	9.0	15.1	0.00	0.00	1.80	4.50	4.50
745	15/08/2016 12:13:31 AM	30	15.0	60	15.1	67	1020.3	1025.9	0.0	2.5	SW	9.0	15.1	0.00	0.00	1.80	4.50	4.50
746	15/08/2016 12:43:31 AM	30	14.6	61	14.7	66	1020.3	1025.9	0.0	0.0	SSW	8.4	14.7	0.00	0.00	1.80	4.50	4.50
747	15/08/2016 1:13:31 AM	30	14.1	61	14.3	66	1020.0	1025.6	0.0	1.1	S	8.1	14.3	0.00	0.00	1.80	4.50	4.50
748	15/08/2016 1:43:31 AM	30	13.9	62	14.0	67	1019.9	1025.5	0.0	1.1	SW	8.0	14.0	0.00	0.00	1.80	4.50	4.50
749	15/08/2016 2:13:31 AM	30	13.6	63	13.7	69	1019.5	1025.1	0.0	0.0	W	8.1	13.7	0.00	0.00	1.80	4.50	4.50
750	15/08/2016 2:43:31 AM	30	13.3	63	13.4	71	1019.5	1025.1	0.0	0.0	W	8.3	13.4	0.00	0.00	1.80	4.50	4.50
751	15/08/2016 3:13:31 AM	30	13.4	66	14.0	68	1019.6	1025.2	1.1	2.5	SW	8.2	14.0	0.00	0.00	1.80	4.50	4.50
752	15/08/2016 3:43:31 AM	30	13.5	64	13.6	69	1019.4	1025.0	0.0	0.0	SW	8.0	13.6	0.00	0.00	1.80	4.50	4.50
753	15/08/2016 4:13:31 AM	30	13.3	64	13.3	71	1019.8	1025.4	1.1	2.5	SW	8.2	13.3	0.00	0.00	1.80	4.50	4.50
754	15/08/2016 4:43:31 AM	30	13.2	67	13.4	71	1019.8	1025.4	2.5	6.1	S	8.3	13.4	0.00	0.00	1.80	4.50	4.50
755	15/08/2016 5:13:31 AM	30	13.4	67	13.8	70	1020.2	1025.8	1.1	3.6	SW	8.4	13.8	0.00	0.00	1.80	4.50	4.50
756	15/08/2016 5:43:31 AM	30	13.5	70	13.1	79	1020.7	1026.3	0.0	3.6	SW	9.6	13.1	0.00	0.00	1.80	4.50	4.50
757	15/08/2016 6:13:31 AM	30	13.5	73	13.1	84	1020.8	1026.4	0.0	1.1	S	10.5	13.1	0.00	0.00	1.80	4.50	4.50
758	15/08/2016 6:43:31 AM	30	13.5	74	13.5	82	1021.0	1026.6	1.1	3.6	S	10.5	13.5	0.00	0.00	1.80	4.50	4.50
759	15/08/2016 7:13:31 AM	30	13.7	74	13.9	79	1021.4	1027.0	0.0	2.5	SE	10.3	13.9	0.00	0.00	1.80	4.50	4.50
760	15/08/2016 7:43:31 AM	30	14.0	73	14.2	78	1021.9	1027.5	0.0	1.1	W	10.4	14.2	0.00	0.00	1.80	4.50	4.50
761	15/08/2016 8:13:31 AM	30	14.7	74	15.2	77	1022.1	1027.7	2.5	6.1	S	11.2	15.2	0.00	0.00	1.80	4.50	4.50
762	15/08/2016 8:43:31 AM	30	15.5	72	16.3	70	1022.5	1028.1	2.5	5.0	SWW	10.8	16.3	0.00	0.00	1.80	4.50	4.50
763	15/08/2016 9:13:31 AM	30	17.1	68	17.0	66	1022.8	1028.4	0.0	1.1	SW	10.6	17.0	0.00	0.00	1.80	4.50	4.50
764	15/08/2016 9:43:31 AM	30	17.3	68	17.0	71	1023.0	1028.6	3.6	7.2	S	11.7	17.0	0.00	0.00	1.80	4.50	4.50
765	15/08/2016 10:13:31 AM	30	18.9	69	19.1	66	1022.9	1028.5	1.1	2.5	SW	12.6	19.1	0.00	0.00	1.80	4.50	4.50
766	15/08/2016 10:43:31 AM	30	20.6	64	20.4	64	1022.7	1028.3	1.1	3.6	W	13.4	20.4	0.00	0.00	1.80	4.50	4.50
767	15/08/2016 11:13:31 AM	30	21.9	60	21.6	59	1022.4	1028.0	1.1	3.6	NWW	13.3	21.6	0.00	0.00	1.80	4.50	4.50
768	15/08/2016 11:43:31 AM	30	22.9	55	23.0	53	1021.9	1027.5	5.0	9.7	E	12.9	23.0	0.00	0.00	1.80	4.50	4.50
769	15/08/2016 12:13:31 PM	30	22.9	52	22.9	48	1021.7	1027.3	5.0	7.2	NE	11.3	22.9	0.00	0.00	1.80	4.50	4.50
770	15/08/2016 12:43:31 PM	30	23.6	52	22.8	48	1021.2	1026.8	3.6	7.2	E	11.2	22.8	0.00	0.00	1.80	4.50	4.50
771	15/08/2016 1:13:31 PM	30	24.1	49	23.5	47	1021.1	1026.7	5.0	7.2	E	11.6	23.5	0.00	0.00	1.80	4.50	4.50
772	15/08/2016 1:43:31 PM	30	24.9	45	24.2	44	1020.9	1026.5	6.1	8.6	E	11.2	24.2	0.00	0.00	1.80	4.50	4.50
773	15/08/2016 2:13:31 PM	30	25.2	45	23.5	48	1020.9	1026.5	3.6	6.1	E	11.9	23.5	0.00	0.00	1.80	4.50	4.50
774	15/08/2016 2:43:31 PM	30	25.3	44	23.2	48	1020.9	1026.5	3.6	6.1	E	11.6	23.2	0.00	0.00	1.80	4.50	4.50
775	15/08/2016 3:13:31 PM	30	25.3	45	22.7	49	1020.8	1026.4	3.6	8.6	E	11.5	22.7	0.00	0.00	1.80	4.50	4.50
776	15/08/2016 3:43:31 PM	30	24.8	47	22.6	50	1020.9	1026.5	9.7	15.8	NEE	11.7	21.4	0.00	0.00	1.80	4.50	4.50
777	15/08/2016 4:13:31 PM	30	35.8	27	23.7	48	1020.1	1025.7	2.5	6.1	E	12.1	23.7	0.00	0.00	1.80	4.50	4.50
778	15/08/2016 4:43:31 PM	30	35.7	21	22.7	48	1020.5	1026.1	8.6	11.2	NE	11.2	21.8	0.00	0.00	1.80	4.50	4.50
779	15/08/2016 5:13:31 PM	30	28.2	34	20.7	56	1021.3	1026.9	3.6	8.6	NEE	11.6	20.7	0.00	0.00	1.80	4.50	4.50
780	15/08/2016 5:43:31 PM	30	23.1	46	19.9	61	1021.9	1027.5	5.0	11.2	NEE	12.2	19.9	0.00	0.00	1.80	4.50	4.50
781	15/08/2016 6:13:31 PM	30	20.8	52	19.3	61	1022.1	1027.7	3.6	8.6	SE	11.6	19.3	0.00	0.00	1.80	4.50	4.50
782	15/08/2016 6:43:31 PM	30	19.8	55	18.9	62	1022.4	1028.0	1.1	5.0	NE	11.5	18.9	0.00	0.00	1.80	4.50	4.50
